year,cluster,target,actual_rate,pred_rate,is_forecast
2019,4,foster_care_history,,0.2677953315457195,True
2020,4,foster_care_history,,0.2559083760620664,True
2021,4,foster_care_history,0.1062937062937063,0.1235431881051926,False
2022,4,foster_care_history,,0.13326422519627434,True
2023,4,foster_care_history,,0.14460733856198713,True
2024,4,foster_care_history,,0.14866053625860035,True
2025,4,foster_care_history,,0.16440492144714855,True
2026,4,foster_care_history,,0.17820059762601928,True
2013,4,incarceration_history,0.08330673475901691,0.08345101136101873,False
2014,4,incarceration_history,,0.08060288491533499,True
2015,4,incarceration_history,,0.08817086186962192,True
2016,4,incarceration_history,,0.08817086186962192,True
2017,4,incarceration_history,,0.08817086186962192,True
2018,4,incarceration_history,0.2516160507378949,0.2453411603407241,False
2019,4,incarceration_history,,0.2288872847066788,True
2020,4,incarceration_history,,0.2032269879064938,True
2021,4,incarceration_history,0.08997668997668998,0.1010186447946245,False
2022,4,incarceration_history,,0.1045265214498257,True
2023,4,incarceration_history,,0.10798722518237414,True
2024,4,incarceration_history,,0.11795211495499146,True
2025,4,incarceration_history,,0.11976132781502104,True
2026,4,incarceration_history,,0.12299834378054765,True
2013,4,no_income,0.0,0.00011026790214236337,False
2014,4,no_income,,0.00011026790214236337,True
2015,4,no_income,,0.00011026790214236337,True
2016,4,no_income,,0.00011026790214236337,True
2017,4,no_income,,0.00011026790214236337,True
2018,4,no_income,0.0,0.00011026790214236337,False
2019,4,no_income,,0.0167773979218564,True
2020,4,no_income,,0.01974212460489154,True
2021,4,no_income,0.025174825174825177,0.0251584084448322,False
2022,4,no_income,,0.027924369683313865,True
2023,4,no_income,,0.020976811843300948,True
2024,4,no_income,,0.021880404348730804,True
2025,4,no_income,,0.013971945594290843,True
2026,4,no_income,,0.013971945594290843,True
2013,4,housing_loss_income,0.0,0.0014004419217360858,False
2014,4,housing_loss_income,,0.0014004419217360858,True
2015,4,housing_loss_income,,0.0014004419217360858,True
2016,4,housing_loss_income,,0.0014004419217360858,True
2017,4,housing_loss_income,,0.0014004419217360858,True
2018,4,housing_loss_income,0.0,0.0014004419217360858,False
2019,4,housing_loss_income,,0.04991760789012092,True
2020,4,housing_loss_income,,0.0948344138685291,True
2021,4,housing_loss_income,0.1048951048951049,0.09896744027700546,False
2022,4,housing_loss_income,,0.09641396790981714,True
2023,4,housing_loss_income,,0.0790926159294031,True
2024,4,housing_loss_income,,0.040294267914597906,True
2025,4,housing_loss_income,,0.05499116885920998,True
2026,4,housing_loss_income,,0.08694736485774333,True
2013,5,mental_health,0.0184645286686103,0.02712925169945414,False
2014,5,mental_health,,0.072367449577828,True
2015,5,mental_health,,0.18553526061981532,True
2016,5,mental_health,,0.2448999421920754,True
2017,5,mental_health,,0.2594262572691065,True
2018,5,mental_health,0.5841584158415841,0.5705219174117405,False
2019,5,mental_health,,0.5705219174117405,True
2020,5,mental_health,,0.5663446552798443,True
2021,5,mental_health,0.5039246467817896,0.5279088918188067,False
2022,5,mental_health,,0.5769100477647217,True
2023,5,mental_health,,0.6157966750637287,True
2024,5,mental_health,,0.6194124421680286,True
2025,5,mental_health,,0.6194124421680286,True
2026,5,mental_health,,0.6118158122654226,True
2013,5,substance_use,0.0184645286686103,0.029482712895960113,False
2014,5,substance_use,,0.046404772551118044,True
2015,5,substance_use,,0.10452574312578185,True
2016,5,substance_use,,0.12938130931464029,True
2017,5,substance_use,,0.12938130931464029,True
2018,5,substance_use,0.0,0.02767223900794694,False
2019,5,substance_use,,0.05589809330724384,True
2020,5,substance_use,,0.23331423894980624,True
2021,5,substance_use,0.4175824175824176,0.41594374980154597,False
2022,5,substance_use,,0.45310140845526736,True
2023,5,substance_use,,0.4528617669429461,True
2024,5,substance_use,,0.4528617669429461,True
2025,5,substance_use,,0.4573197525712158,True
2026,5,substance_use,,0.4573197525712158,True
2013,5,outdoor_sleeping,1.0,1.0,False
2014,5,outdoor_sleeping,,1.0,True
2015,5,outdoor_sleeping,,1.0,True
2016,5,outdoor_sleeping,,1.0,True
2017,5,outdoor_sleeping,,1.0,True
2018,5,outdoor_sleeping,1.0,1.0,False
2019,5,outdoor_sleeping,,1.0,True
2020,5,outdoor_sleeping,,1.0,True
2021,5,outdoor_sleeping,1.0,1.0,False
2022,5,outdoor_sleeping,,1.0,True
2023,5,outdoor_sleeping,,1.0,True
2024,5,outdoor_sleeping,,1.0,True
2025,5,outdoor_sleeping,,1.0,True
2026,5,outdoor_sleeping,,1.0,True
2013,5,chronic_homeless,0.0,0.0056646248696751245,False
2014,5,chronic_homeless,,0.0056646248696751245,True
2015,5,chronic_homeless,,0.0056646248696751245,True
2016,5,chronic_homeless,,0.06459546979469735,True
2017,5,chronic_homeless,,0.12265106482583574,True
2018,5,chronic_homeless,0.0517051705170517,0.07713252331185591,False
2019,5,chronic_homeless,,0.2889681844508412,True
2020,5,chronic_homeless,,0.42164269741632565,True
2021,5,chronic_homeless,0.44646781789638934,0.4459258854021641,False
2022,5,chronic_homeless,,0.47140490146368935,True
2023,5,chronic_homeless,,0.47740438288815407,True
2024,5,chronic_homeless,,0.6656311197226136,True
2025,5,chronic_homeless,,0.6656311197226136,True
2026,5,chronic_homeless,,0.59376942469626,True
2013,5,lgbtq,0.0,0.0,False
2014,5,lgbtq,,0.0,True
2015,5,lgbtq,,0.0,True
2016,5,lgbtq,,0.0,True
2017,5,lgbtq,,0.0,True
2018,5,lgbtq,0.0,0.0,False
2019,5,lgbtq,,0.0,True
2020,5,lgbtq,,0.0,True
2021,5,lgbtq,0.0,0.0,False
2022,5,lgbtq,,0.0,True
2023,5,lgbtq,,0.0,True
2024,5,lgbtq,,0.0,True
2025,5,lgbtq,,0.0,True
2026,5,lgbtq,,0.0,True
2013,5,foster_care_history,0.10495626822157435,0.10644658307803666,False
2014,5,foster_care_history,,0.10603613121136982,True
2015,5,foster_care_history,,0.10919715701489222,True
2016,5,foster_care_history,,0.10919715701489222,True
2017,5,foster_care_history,,0.12767663594721804,True
2018,5,foster_care_history,0.31353135313531355,0.30429327707123505,False
2019,5,foster_care_history,,0.3028334050833362,True
2020,5,foster_care_history,,0.2722166803337126,True
2021,5,foster_care_history,0.152276295133438,0.16854289897828764,False
2022,5,foster_care_history,,0.1727517368283761,True
2023,5,foster_care_history,,0.1830118490049853,True
2024,5,foster_care_history,,0.20926056852598174,True
2025,5,foster_care_history,,0.20926056852598174,True
2026,5,foster_care_history,,0.23829798355848258,True
2013,5,incarceration_history,0.06899902818270165,0.07316013742147284,False
2014,5,incarceration_history,,0.08780608854859223,True
2015,5,incarceration_history,,0.08878956938935846,True
2016,5,incarceration_history,,0.08878956938935846,True
2017,5,incarceration_history,,0.09807268019105493,True
2018,5,incarceration_history,0.23102310231023102,0.23162358553430157,False
2019,5,incarceration_history,,0.2545564595688834,True
2020,5,incarceration_history,,0.22583861671565308,True
2021,5,incarceration_history,0.1293563579277865,0.1439618856552659,False
2022,5,incarceration_history,,0.14762951651348613,True
2023,5,incarceration_history,,0.16170726747480893,True
2024,5,incarceration_history,,0.18141623748565017,True
2025,5,incarceration_history,,0.18671586666285497,True
2026,5,incarceration_history,,0.19483890232253318,True
2013,5,no_income,0.0,0.000427821529467368,False
2014,5,no_income,,0.000427821529467368,True
2015,5,no_income,,0.000427821529467368,True
2016,5,no_income,,0.000427821529467368,True
2017,5,no_income,,0.000427821529467368,True
2018,5,no_income,0.0,0.000427821529467368,False
2019,5,no_income,,0.030771255720319954,True
2020,5,no_income,,0.050150886192812834,True
2021,5,no_income,0.08069073783359498,0.08061932486384506,False
2022,5,no_income,,0.09183443090351921,True
2023,5,no_income,,0.09044161480759917,True
2024,5,no_income,,0.10097238709657198,True
2025,5,no_income,,0.11796151057744107,True
2026,5,no_income,,0.12973631739654456,True
2013,5,housing_loss_income,0.0,0.0013992534692184734,False
2014,5,housing_loss_income,,0.0013992534692184734,True
2015,5,housing_loss_income,,0.0013992534692184734,True
2016,5,housing_loss_income,,0.0013992534692184734,True
2017,5,housing_loss_income,,0.0013992534692184734,True
2018,5,housing_loss_income,0.0,0.0013992534692184734,False
2019,5,housing_loss_income,,0.13433852302952348,True
2020,5,housing_loss_income,,0.22381625030564872,True
2021,5,housing_loss_income,0.3315541601255887,0.33128125656740226,False
2022,5,housing_loss_income,,0.3710414266774609,True
2023,5,housing_loss_income,,0.41113383801978204,True
2024,5,housing_loss_income,,0.43450854387584165,True
2025,5,housing_loss_income,,0.49633234313064833,True
2026,5,housing_loss_income,,0.5290737088979789,True
