year,age,years_homeless,gender,race,mental_health,substance_use,outdoor_sleeping,chronic_homeless,shelter_type,youth,indigenous_flag,lgbtq,immigrant,foster_care_history,incarceration_history,no_income,housing_loss_income,housing_loss_health
2016,63.4,1.1,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,36.6,1.84,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.5,1.0,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,36.8,6.24,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,39.9,1.31,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,25.7,1.67,male,other,0,0,0,1,other,0,0,0,0,0,1,0,0,0
2016,52.4,1.85,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,34.7,1.54,male,other,0,0,0,1,respite,0,0,0,0,1,0,0,0,0
2016,34.1,1.84,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,19.7,1.37,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,26.3,1.09,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.7,20.69,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,22.3,1.43,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,50.7,2.5,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,10.58,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,48.2,19.53,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,57.4,1.15,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,44.0,1.94,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,23.3,2.82,male,other,0,0,0,1,respite,1,0,0,0,0,0,0,0,0
2016,44.0,2.51,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,54.7,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.5,1.12,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,15.5,2.17,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,51.8,5.51,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,40.1,1.07,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,61.9,1.11,male,other,0,0,0,1,other,0,0,0,0,1,1,0,0,0
2016,34.1,1.04,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,48.3,1.01,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,62.7,5.92,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,42.2,1.38,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,23.3,1.76,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,21.9,2.72,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,62.7,2.21,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,31.5,2.01,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,41.3,3.34,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,15.0,4.65,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,48.4,3.4,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,64.9,1.8,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.0,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,54.6,8.96,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,42.8,3.78,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,39.3,3.63,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.1,30.0,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,80.4,4.99,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,22.5,1.88,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,46.1,1.2,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,69.3,1.41,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,19.6,1.35,male,other,0,0,0,1,respite,1,0,0,0,0,1,0,0,0
2016,45.1,7.39,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.6,16.69,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,56.0,1.17,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,30.8,2.88,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.1,1.65,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,33.2,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,28.3,3.59,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,55.2,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.1,30.0,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,2.98,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,32.9,2.65,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.3,1.15,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,39.2,1.27,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,3.32,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,36.0,1.17,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,49.5,3.84,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,39.2,1.26,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,44.5,1.68,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.6,1.65,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.7,2.12,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,52.0,2.27,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,46.9,1.03,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,48.6,2.24,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,15.0,2.29,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,35.2,5.33,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,37.4,1.24,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,27.2,2.04,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,24.0,18.82,male,other,0,0,0,1,respite,1,0,0,0,0,0,0,0,0
2016,39.1,1.48,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,24.8,9.74,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,36.6,8.09,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,37.5,2.44,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,53.3,1.0,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,57.0,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,34.6,1.88,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,8.3,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,40.2,1.81,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,31.5,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,19.4,1.01,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,51.2,2.38,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.0,1.32,male,other,0,0,0,1,respite,0,0,0,0,0,1,0,0,0
2016,22.9,3.06,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,25.9,2.59,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,51.2,1.17,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,34.9,1.43,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,48.5,1.95,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,26.5,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,42.0,1.55,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,26.4,1.48,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.3,2.26,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,31.3,1.19,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,2.36,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,66.7,1.01,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,53.8,1.25,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.2,1.79,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,38.2,1.52,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,34.1,1.24,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,30.4,1.28,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,26.4,7.5,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,43.8,2.37,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,47.7,1.92,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.5,1.12,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,69.6,1.01,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,34.7,1.94,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.3,2.15,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,38.3,1.88,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,35.0,1.15,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,51.0,2.08,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,35.6,2.12,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,45.2,1.09,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,42.0,2.34,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,1.26,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,15.0,1.05,male,other,0,0,0,1,respite,1,0,0,0,0,0,0,0,0
2016,39.0,1.22,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,18.4,1.26,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,36.3,1.77,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,22.1,1.75,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,26.1,2.0,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.9,2.69,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,30.1,2.29,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,19.3,1.01,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,43.2,2.97,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,54.7,2.87,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,15.0,1.42,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,43.1,1.03,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.7,4.93,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,41.2,2.11,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,20.8,1.26,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,37.8,1.34,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,25.1,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.3,2.9,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.9,1.26,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,17.1,2.0,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,25.9,2.55,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,28.3,3.8,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,43.7,1.27,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,22.1,2.85,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,23.3,1.77,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,18.9,8.78,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,30.1,1.89,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,54.9,2.1,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.2,1.13,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,53.5,2.83,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,18.7,2.72,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,54.3,1.12,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,54.9,3.58,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,35.8,1.2,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.1,1.84,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,51.6,2.25,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,30.3,1.21,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,47.6,2.45,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.3,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,41.7,1.53,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.7,1.27,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,1,0,0,0
2016,47.3,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,33.9,1.23,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,28.3,5.83,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,22.5,6.21,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,15.0,1.52,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,25.9,3.85,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,26.9,1.29,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,15.0,2.05,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,1,0,0,0
2016,16.0,1.04,male,other,0,0,0,1,respite,1,0,0,0,1,0,0,0,0
2016,34.9,1.33,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.9,1.53,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,30.7,2.15,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,34.8,1.41,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,30.8,1.58,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,17.0,21.88,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,52.5,1.39,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,31.8,1.78,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,35.5,2.97,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.7,4.96,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,47.5,4.25,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.1,1.2,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,51.1,3.32,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,26.6,1.84,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.5,2.62,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,29.4,8.45,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.2,1.24,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,15.0,1.31,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,15.0,1.73,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,28.8,1.74,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,20.2,2.39,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,57.0,1.45,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.2,1.14,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,57.5,1.04,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,49.5,1.13,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.7,1.25,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,30.9,8.81,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,24.7,1.69,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,26.4,11.44,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.1,1.85,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,51.1,2.16,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,33.4,6.77,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.2,5.91,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,20.2,2.03,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,27.0,1.68,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.5,3.82,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,59.0,3.8,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,18.9,1.1,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,53.5,1.14,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,29.0,1.19,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.2,4.37,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,26.3,1.97,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,29.7,1.17,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,53.8,9.49,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.2,1.16,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.2,1.03,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,42.7,1.26,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.6,3.28,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,47.7,1.04,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,29.5,1.86,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,50.1,4.43,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,35.1,1.99,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,15.0,1.16,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,38.4,1.32,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,1.46,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,15.0,1.38,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,34.6,5.89,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,1.62,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,1,0,0,0
2016,34.5,1.45,male,other,0,0,0,1,respite,0,0,0,0,0,0,0,0,0
2016,25.2,1.09,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,24.9,1.72,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,38.6,1.89,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,40.7,2.47,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,26.9,1.53,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,36.9,10.97,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,31.2,2.53,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,44.3,24.49,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,22.5,6.17,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,55.7,3.37,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,38.9,1.39,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,40.5,1.39,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,44.3,1.75,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,36.3,1.04,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,37.9,1.29,male,other,0,0,0,1,other,0,0,0,0,0,0,0,0,0
2016,48.5,1.41,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,30.3,1.72,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,1.02,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,71.0,1.3,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,68.6,1.09,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,45.4,1.45,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,32.5,1.13,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,24.1,3.29,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,45.4,3.18,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,26.8,1.17,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,39.1,3.23,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,37.3,2.18,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,52.2,1.03,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,58.1,2.19,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,47.0,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,48.9,2.34,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,50.1,2.22,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,22.7,2.3,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,19.4,1.15,male,other,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0
2016,17.7,2.12,male,other,0,0,0,1,other,1,0,0,0,0,0,0,0,0
2016,53.4,2.94,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0
2016,33.4,2.09,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,20.6,1.27,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,15.0,4.81,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,37.4,3.01,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,50.0,1.32,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,25.9,1.32,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,45.0,4.47,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,27.7,1.03,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,39.0,1.72,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,55.6,1.05,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,55.7,2.71,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,15.0,2.59,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,36.2,2.3,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,33.8,3.22,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,16.9,1.88,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,25.9,2.81,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,49.5,1.04,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0
2016,41.2,1.06,male,other,0,0,0,1,emergency_shelter,0,0,0,0,1,1,0,0,0
2016,24.2,1.22,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
2016,33.4,2.3,male,other,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0
2016,21.2,1.46,male,other,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0
